id,name,age,salary,city,score,join_date,comment
***-***-7313,H***,999.0,***-***-00.0,BA***,,***-***-5-10,avg
***-***-7314,P***,999.0,***-***-00.0,HY***,33.42,***-***-1-01,good
***-***-7315,P***,40.0,***-***-00.0,CH***,86.89,***-***-1-01,good
***-***-7316,E***,-5.0,***-***-00.0,KO***,,***-***-1-01,#na#
***-***-7317,D***,40.0,***-***-00.0,NY***,43.87,***-***-5-10,excellent!!!
***-***-7318,,40.0,***-***-00.0,,,***-***-1-01,excellent!!!
***-***-7319,B***,35.0,***-***-00.0,DE***,,***-***-3-40,???
***-***-7320,I***,-5.0,,CH***,40.35,***-***-5-10,
***-***-7321,R***,999.0,***-***-00.0,CH***,73.49,***-***-5-10,avg
***-***-7322,S***,25.0,,NY***,33.81,***-***-3-40,bad
***-***-7323,Z***,20.0,***-***-00.0,NY***,71.0,***-***-1-01,???
***-***-7324,C***,30.0,***-***-00.0,NY***,33.03,***-***-3-40,
***-***-7325,,,***-***-00.0,HY***,68.3,***-***-5-10,good
***-***-7326,U***,40.0,***-***-00.0,BA***,0.57,***-***-5-10,avg
***-***-7327,K***,40.0,***-***-00.0,KO***,36.68,***-***-5-10,excellent!!!
***-***-7328,E***,,***-***-00.0,BA***,14.11,***-***-date,good
***-***-7329,O***,30.0,***-***-00.0,,9.98,***-***-1-01,#na#
***-***-7330,U***,-5.0,***-***-00.0,MU***,83.98,***-***-date,#na#
***-***-7331,D***,25.0,***-***-00.0,BA***,71.21,***-***-1-01,???
***-***-7332,V***,40.0,***-***-00.0,DE***,82.06,,good
***-***-7333,Y***,25.0,***-***-00.0,LO***,,,???
***-***-7334,F***,35.0,***-***-00.0,NY***,13.95,***-***-5-10,avg
***-***-7335,N***,40.0,***-***-00.0,DE***,32.62,***-***-date,excellent!!!
***-***-7336,Y***,25.0,,MU***,88.77,***-***-date,
***-***-7337,T***,,***-***-00.0,HY***,75.95,***-***-date,good
***-***-7338,B***,-5.0,***-***-00.0,HY***,24.16,***-***-3-40,???
***-***-7339,B***,25.0,,HY***,,***-***-3-40,#na#
***-***-7340,J***,30.0,***-***-00.0,,97.58,***-***-5-10,avg
***-***-7341,A***,25.0,***-***-00.0,LO***,2.57,***-***-3-40,excellent!!!
***-***-7342,V***,30.0,***-***-00.0,PU***,57.2,,???
***-***-7343,R***,999.0,,,61.86,***-***-1-01,
***-***-7344,Y***,40.0,***-***-00.0,KO***,82.37,***-***-5-10,good
***-***-7345,L***,-5.0,***-***-00.0,KO***,88.03,,avg
***-***-7346,G***,25.0,,HY***,25.54,***-***-1-01,#na#
***-***-7347,C***,999.0,***-***-00.0,LO***,47.33,***-***-5-10,bad
***-***-7348,Z***,-5.0,***-***-00.0,CH***,,***-***-1-01,bad
***-***-7349,H***,25.0,***-***-00.0,LO***,,***-***-5-10,good
***-***-7350,G***,25.0,,HY***,8.19,,good
***-***-7351,V***,20.0,,BA***,98.45,***-***-1-01,bad
***-***-7352,G***,20.0,***-***-00.0,,25.19,***-***-1-01,good
***-***-7353,T***,-5.0,***-***-00.0,CH***,5.38,***-***-5-10,bad
***-***-7354,Q***,,***-***-00.0,PU***,76.67,***-***-date,???
***-***-7355,I***,25.0,***-***-00.0,,,***-***-5-10,#na#
***-***-7356,N***,30.0,,,63.38,***-***-5-10,excellent!!!
***-***-7357,J***,25.0,***-***-00.0,BA***,6.27,***-***-5-10,#na#
***-***-7358,D***,20.0,,,80.01,***-***-3-40,#na#
***-***-7359,E***,40.0,,KO***,55.74,***-***-5-10,good
***-***-7360,,35.0,***-***-00.0,BA***,71.6,,avg
***-***-7361,Q***,999.0,***-***-00.0,KO***,9.37,***-***-5-10,avg
***-***-7362,S***,30.0,***-***-00.0,MU***,91.28,,
***-***-7363,M***,-5.0,***-***-00.0,PU***,51.26,***-***-date,bad
***-***-7364,N***,25.0,***-***-00.0,CH***,57.54,***-***-date,excellent!!!
***-***-7365,K***,-5.0,***-***-00.0,,43.48,***-***-3-40,
***-***-7366,B***,999.0,***-***-00.0,PU***,22.67,***-***-5-10,bad
***-***-7367,T***,35.0,,LO***,68.59,,
***-***-7368,B***,40.0,***-***-00.0,BA***,68.34,***-***-date,bad
***-***-7369,E***,35.0,,KO***,75.51,***-***-1-01,#na#
***-***-7370,D***,25.0,***-***-00.0,LO***,,,
***-***-7371,L***,-5.0,***-***-00.0,BA***,27.08,,bad
***-***-7372,C***,,***-***-00.0,HY***,82.61,***-***-5-10,
***-***-7373,V***,30.0,***-***-00.0,LO***,21.47,***-***-5-10,#na#
***-***-7374,F***,35.0,***-***-00.0,MU***,65.77,***-***-date,
***-***-7375,,20.0,***-***-00.0,PU***,76.78,***-***-5-10,excellent!!!
***-***-7376,Y***,35.0,,KO***,37.76,***-***-1-01,bad
***-***-7377,H***,,,DE***,94.33,***-***-1-01,bad
***-***-7378,K***,30.0,***-***-00.0,PU***,10.33,***-***-1-01,avg
***-***-7379,K***,999.0,***-***-00.0,MU***,55.87,***-***-1-01,???
***-***-7380,T***,20.0,***-***-00.0,NY***,87.94,***-***-5-10,excellent!!!
***-***-7381,G***,30.0,***-***-00.0,LO***,46.5,,
***-***-7382,X***,40.0,***-***-00.0,HY***,5.55,***-***-3-40,???
***-***-7383,Z***,999.0,***-***-00.0,MU***,97.39,***-***-3-40,good
***-***-7384,,999.0,***-***-00.0,KO***,90.78,***-***-1-01,good
***-***-7385,V***,999.0,***-***-00.0,LO***,95.36,***-***-date,bad
***-***-7386,V***,35.0,***-***-00.0,HY***,83.11,,good
***-***-7387,I***,,***-***-00.0,HY***,97.49,***-***-1-01,bad
***-***-7388,T***,-5.0,***-***-00.0,HY***,58.06,***-***-date,
***-***-7389,K***,35.0,***-***-00.0,LO***,37.67,***-***-date,#na#
***-***-7390,X***,40.0,***-***-00.0,DE***,,,good
***-***-7391,H***,999.0,***-***-00.0,LO***,14.49,***-***-5-10,bad
***-***-7392,W***,30.0,***-***-00.0,LO***,14.48,,excellent!!!
***-***-7393,R***,35.0,***-***-00.0,,33.71,***-***-3-40,avg
***-***-7394,K***,30.0,***-***-00.0,MU***,95.81,***-***-1-01,#na#
***-***-7395,O***,25.0,***-***-00.0,CH***,47.85,***-***-5-10,excellent!!!
***-***-7396,A***,999.0,,MU***,93.99,***-***-5-10,#na#
***-***-7397,Q***,30.0,***-***-00.0,CH***,21.29,***-***-3-40,good
***-***-7398,J***,40.0,***-***-00.0,HY***,71.44,***-***-date,avg
***-***-7399,T***,25.0,***-***-00.0,MU***,69.74,***-***-5-10,avg
***-***-7400,J***,-5.0,,BA***,56.53,***-***-date,???
***-***-7401,D***,,***-***-00.0,LO***,90.82,***-***-1-01,avg
***-***-7402,I***,35.0,***-***-00.0,MU***,83.44,***-***-date,good
***-***-7403,W***,35.0,***-***-00.0,BA***,68.99,***-***-1-01,good
***-***-7404,V***,30.0,***-***-00.0,HY***,72.69,***-***-5-10,
***-***-7405,P***,40.0,***-***-00.0,PU***,59.24,***-***-1-01,avg
***-***-7406,C***,20.0,,,0.25,***-***-1-01,#na#
***-***-7407,T***,35.0,***-***-00.0,DE***,46.97,***-***-5-10,???
***-***-7408,E***,40.0,***-***-00.0,KO***,96.35,,avg
***-***-7409,X***,30.0,***-***-00.0,DE***,9.75,***-***-5-10,???
***-***-7410,B***,35.0,***-***-00.0,HY***,55.22,***-***-date,#na#
***-***-7411,H***,,,PU***,35.71,***-***-3-40,
***-***-7412,I***,20.0,,BA***,87.91,***-***-3-40,avg
***-***-7413,U***,35.0,***-***-00.0,DE***,64.43,,???
***-***-7414,D***,35.0,***-***-00.0,KO***,31.92,***-***-3-40,avg
***-***-7415,G***,35.0,***-***-00.0,LO***,28.01,***-***-3-40,
***-***-7416,R***,999.0,***-***-00.0,NY***,93.63,***-***-1-01,
***-***-7417,W***,,***-***-00.0,HY***,12.54,,good
***-***-7418,T***,999.0,***-***-00.0,BA***,79.56,,avg
***-***-7419,X***,40.0,,DE***,,***-***-3-40,???
***-***-7420,A***,25.0,***-***-00.0,BA***,78.53,,good
***-***-7421,Q***,25.0,***-***-00.0,NY***,17.27,,
***-***-7422,P***,999.0,***-***-00.0,PU***,99.55,***-***-5-10,excellent!!!
***-***-7423,I***,30.0,,NY***,,***-***-date,#na#
***-***-7424,V***,35.0,***-***-00.0,DE***,72.53,,avg
***-***-7425,,20.0,***-***-00.0,HY***,54.99,***-***-date,
***-***-7426,V***,30.0,***-***-00.0,LO***,96.76,***-***-date,good
***-***-7427,I***,-5.0,***-***-00.0,CH***,73.68,***-***-5-10,#na#
***-***-7428,R***,20.0,,KO***,32.18,***-***-1-01,bad
***-***-7429,Q***,-5.0,***-***-00.0,,59.07,***-***-date,#na#
***-***-7430,M***,999.0,***-***-00.0,PU***,34.03,***-***-date,
***-***-7431,G***,25.0,***-***-00.0,,2.77,***-***-5-10,avg
***-***-7432,A***,20.0,***-***-00.0,KO***,31.36,***-***-date,good
***-***-7433,D***,20.0,,MU***,77.8,,avg
***-***-7434,E***,-5.0,,DE***,66.28,***-***-1-01,good
***-***-7435,T***,30.0,***-***-00.0,DE***,86.95,***-***-3-40,#na#
***-***-7436,M***,30.0,***-***-00.0,MU***,52.67,***-***-5-10,excellent!!!
***-***-7437,C***,40.0,***-***-00.0,,57.07,***-***-date,???
***-***-7438,P***,30.0,***-***-00.0,PU***,94.73,***-***-5-10,good
***-***-7439,B***,20.0,***-***-00.0,CH***,62.79,,good
***-***-7440,I***,999.0,,CH***,25.42,***-***-1-01,good
***-***-7441,U***,35.0,***-***-00.0,,68.0,***-***-1-01,
***-***-7442,E***,999.0,***-***-00.0,CH***,8.82,,???
***-***-7443,M***,-5.0,***-***-00.0,BA***,71.16,,avg
***-***-7444,Q***,-5.0,***-***-00.0,LO***,92.48,***-***-5-10,good
***-***-7445,,35.0,***-***-00.0,PU***,48.76,***-***-5-10,good
***-***-7446,W***,30.0,***-***-00.0,HY***,18.5,,???
***-***-7447,H***,35.0,***-***-00.0,NY***,44.52,***-***-5-10,avg
***-***-7448,J***,30.0,***-***-00.0,PU***,14.16,***-***-1-01,excellent!!!
***-***-7449,Q***,,***-***-00.0,KO***,38.99,***-***-date,avg
***-***-7450,R***,25.0,***-***-00.0,MU***,9.81,***-***-1-01,#na#
***-***-7451,W***,25.0,***-***-00.0,CH***,33.61,***-***-3-40,
***-***-7452,L***,30.0,,NY***,12.63,***-***-1-01,good
***-***-7453,L***,999.0,***-***-00.0,NY***,16.59,***-***-date,excellent!!!
***-***-7454,P***,35.0,***-***-00.0,HY***,,***-***-1-01,
***-***-7455,V***,35.0,***-***-00.0,BA***,,***-***-3-40,#na#
***-***-7456,W***,25.0,,CH***,13.45,***-***-3-40,
***-***-7457,L***,-5.0,***-***-00.0,BA***,5.92,***-***-date,???
***-***-7458,B***,40.0,***-***-00.0,PU***,40.47,***-***-date,bad
***-***-7459,N***,35.0,***-***-00.0,CH***,71.0,***-***-date,excellent!!!
***-***-7460,F***,20.0,***-***-00.0,CH***,33.41,***-***-date,bad
***-***-7461,T***,25.0,***-***-00.0,CH***,98.97,***-***-5-10,avg
***-***-7462,K***,-5.0,***-***-00.0,NY***,84.41,***-***-1-01,good
***-***-7463,L***,25.0,***-***-00.0,LO***,70.07,***-***-5-10,bad
***-***-7464,L***,25.0,***-***-00.0,MU***,18.32,***-***-3-40,
***-***-7465,P***,20.0,***-***-00.0,DE***,64.46,***-***-1-01,avg
***-***-7466,P***,999.0,***-***-00.0,MU***,57.33,***-***-3-40,???
***-***-7467,F***,,***-***-00.0,BA***,90.3,***-***-1-01,avg
***-***-7468,M***,25.0,,KO***,49.4,***-***-3-40,excellent!!!
***-***-7469,,-5.0,***-***-00.0,LO***,71.04,***-***-3-40,#na#
***-***-7470,B***,40.0,***-***-00.0,KO***,42.61,,
***-***-7471,C***,,,BA***,79.06,,bad
***-***-7472,S***,20.0,***-***-00.0,CH***,70.88,***-***-3-40,good
***-***-7473,I***,-5.0,,DE***,80.28,***-***-5-10,
***-***-7474,Z***,40.0,***-***-00.0,KO***,18.25,***-***-date,???
***-***-7475,V***,25.0,,NY***,,***-***-5-10,avg
***-***-7476,W***,999.0,***-***-00.0,LO***,24.54,,???
***-***-7477,H***,40.0,,BA***,43.42,***-***-5-10,???
***-***-7478,R***,30.0,,BA***,75.93,,excellent!!!
***-***-7479,N***,-5.0,***-***-00.0,PU***,61.49,***-***-5-10,???
***-***-7480,B***,35.0,***-***-00.0,,57.89,***-***-5-10,#na#
***-***-7481,,20.0,***-***-00.0,DE***,50.09,***-***-5-10,avg
***-***-7482,L***,,***-***-00.0,PU***,75.49,***-***-date,excellent!!!
***-***-7483,G***,,,,65.65,***-***-3-40,good
***-***-7484,A***,35.0,***-***-00.0,MU***,,***-***-5-10,???
***-***-7485,N***,25.0,***-***-00.0,DE***,1.31,***-***-5-10,???
***-***-7486,B***,40.0,,BA***,24.46,***-***-1-01,???
***-***-7487,W***,30.0,***-***-00.0,LO***,66.91,***-***-3-40,???
***-***-7488,N***,999.0,***-***-00.0,HY***,7.41,***-***-3-40,???
***-***-7489,X***,20.0,***-***-00.0,CH***,23.83,,bad
***-***-7490,A***,30.0,***-***-00.0,CH***,54.56,***-***-1-01,???
***-***-7491,C***,25.0,,DE***,91.24,***-***-1-01,
***-***-7492,O***,25.0,***-***-00.0,MU***,32.67,***-***-3-40,???
***-***-7493,K***,30.0,***-***-00.0,HY***,71.73,***-***-1-01,good
***-***-7494,V***,,,KO***,13.04,***-***-5-10,excellent!!!
***-***-7495,H***,-5.0,***-***-00.0,BA***,98.01,***-***-3-40,bad
***-***-7496,I***,,***-***-00.0,,,***-***-1-01,excellent!!!
***-***-7497,M***,20.0,***-***-00.0,PU***,2.67,***-***-1-01,bad
***-***-7498,V***,20.0,***-***-00.0,HY***,41.64,***-***-3-40,avg
***-***-7499,K***,25.0,***-***-00.0,PU***,19.96,***-***-date,avg
***-***-7500,W***,999.0,***-***-00.0,,48.15,***-***-3-40,
***-***-7501,M***,-5.0,,MU***,75.11,***-***-date,#na#
***-***-7502,I***,20.0,,,95.54,***-***-date,excellent!!!
***-***-7503,B***,-5.0,***-***-00.0,HY***,64.91,***-***-3-40,good
***-***-7504,G***,35.0,***-***-00.0,CH***,38.8,***-***-date,good
***-***-7505,W***,,***-***-00.0,DE***,19.69,***-***-date,good
***-***-7506,T***,999.0,***-***-00.0,DE***,41.62,***-***-date,excellent!!!
***-***-7507,X***,30.0,***-***-00.0,HY***,79.83,***-***-1-01,bad
***-***-7508,M***,35.0,***-***-00.0,MU***,87.41,***-***-5-10,avg
***-***-7509,X***,25.0,***-***-00.0,PU***,98.37,,
***-***-7510,F***,30.0,***-***-00.0,KO***,54.16,***-***-1-01,???
***-***-7511,Z***,-5.0,***-***-00.0,NY***,,***-***-date,excellent!!!
***-***-7512,,-5.0,***-***-00.0,KO***,74.39,***-***-date,excellent!!!
***-***-7513,U***,40.0,***-***-00.0,MU***,54.84,***-***-3-40,good
***-***-7514,Z***,20.0,***-***-00.0,MU***,17.51,***-***-1-01,avg
***-***-7515,K***,25.0,***-***-00.0,CH***,35.9,***-***-3-40,good
***-***-7516,,999.0,,BA***,37.25,***-***-3-40,#na#
***-***-7517,Y***,-5.0,***-***-00.0,DE***,45.8,***-***-1-01,good
***-***-7518,I***,30.0,,CH***,,***-***-date,avg
***-***-7519,O***,-5.0,***-***-00.0,CH***,,,bad
***-***-7520,W***,40.0,,DE***,63.33,***-***-1-01,avg
***-***-7521,M***,,***-***-00.0,LO***,28.01,***-***-date,bad
***-***-7522,L***,999.0,***-***-00.0,PU***,,***-***-1-01,avg
***-***-7523,S***,25.0,***-***-00.0,LO***,66.45,***-***-3-40,bad
***-***-7524,P***,35.0,,DE***,,***-***-5-10,#na#
***-***-7525,E***,999.0,,HY***,96.57,***-***-5-10,
***-***-7526,I***,999.0,***-***-00.0,NY***,90.35,***-***-1-01,avg
***-***-7527,S***,30.0,***-***-00.0,NY***,3.45,***-***-date,good
***-***-7528,K***,999.0,***-***-00.0,MU***,21.33,***-***-date,good
***-***-7529,L***,30.0,***-***-00.0,LO***,2.76,***-***-5-10,???
***-***-7530,H***,-5.0,***-***-00.0,MU***,33.12,,good
***-***-7531,V***,35.0,***-***-00.0,MU***,24.42,,#na#
***-***-7532,G***,40.0,***-***-00.0,PU***,56.44,***-***-5-10,good
***-***-7533,P***,40.0,***-***-00.0,PU***,50.54,,excellent!!!
***-***-7534,W***,-5.0,***-***-00.0,MU***,95.7,***-***-5-10,good
***-***-7535,I***,999.0,,LO***,38.38,***-***-1-01,#na#
***-***-7536,V***,30.0,,DE***,41.73,,#na#
***-***-7537,M***,25.0,***-***-00.0,PU***,14.7,***-***-5-10,???
***-***-7538,E***,30.0,***-***-00.0,BA***,49.26,***-***-5-10,
***-***-7539,Q***,25.0,,LO***,5.09,,good
***-***-7540,X***,25.0,***-***-00.0,LO***,50.08,***-***-date,excellent!!!
***-***-7541,A***,30.0,***-***-00.0,MU***,96.36,***-***-date,???
***-***-7542,K***,25.0,***-***-00.0,HY***,94.28,***-***-3-40,#na#
***-***-7543,N***,-5.0,***-***-00.0,MU***,48.65,,good
***-***-7544,N***,,***-***-00.0,PU***,22.16,***-***-1-01,#na#
***-***-7545,B***,20.0,,,85.02,***-***-3-40,good
***-***-7546,L***,25.0,***-***-00.0,HY***,79.3,***-***-date,
***-***-7547,V***,30.0,***-***-00.0,LO***,18.76,***-***-date,good
***-***-7548,L***,999.0,***-***-00.0,PU***,69.42,,avg
***-***-7549,G***,20.0,***-***-00.0,MU***,48.72,***-***-5-10,excellent!!!
***-***-7550,S***,30.0,***-***-00.0,HY***,37.94,***-***-3-40,???
***-***-7551,E***,,,CH***,57.17,***-***-3-40,???
***-***-7552,V***,35.0,***-***-00.0,PU***,44.5,,???
***-***-7553,Y***,30.0,***-***-00.0,LO***,53.14,,???
***-***-7554,U***,40.0,***-***-00.0,DE***,9.69,***-***-5-10,good
***-***-7555,L***,40.0,***-***-00.0,HY***,26.46,,avg
***-***-7556,P***,20.0,***-***-00.0,DE***,11.1,***-***-5-10,
***-***-7557,Y***,,***-***-00.0,PU***,13.1,,excellent!!!
***-***-7558,K***,25.0,***-***-00.0,HY***,95.68,,avg
***-***-7559,C***,40.0,,CH***,9.47,***-***-5-10,excellent!!!
***-***-7560,D***,-5.0,,MU***,24.85,***-***-1-01,bad
***-***-7561,Y***,20.0,***-***-00.0,BA***,,***-***-date,bad
***-***-7562,Q***,30.0,***-***-00.0,BA***,2.29,***-***-3-40,excellent!!!
***-***-7563,J***,999.0,***-***-00.0,LO***,46.9,,good
***-***-7564,G***,,***-***-00.0,PU***,78.39,***-***-date,bad
***-***-7565,Q***,20.0,***-***-00.0,PU***,,***-***-date,bad
***-***-7566,D***,999.0,,BA***,36.39,***-***-date,bad
***-***-7567,Z***,40.0,***-***-00.0,CH***,85.21,***-***-3-40,good
***-***-7568,T***,30.0,,KO***,44.97,***-***-date,excellent!!!
***-***-7569,R***,35.0,***-***-00.0,LO***,61.43,***-***-1-01,bad
***-***-7570,H***,-5.0,***-***-00.0,BA***,69.42,,???
***-***-7571,Q***,999.0,***-***-00.0,DE***,60.77,***-***-date,good
***-***-7572,L***,25.0,***-***-00.0,NY***,,***-***-1-01,good
***-***-7573,I***,35.0,***-***-00.0,BA***,10.5,***-***-date,#na#
***-***-7574,C***,,***-***-00.0,LO***,81.99,***-***-1-01,
***-***-7575,,-5.0,***-***-00.0,LO***,6.37,***-***-date,bad
***-***-7576,V***,30.0,***-***-00.0,PU***,23.43,***-***-5-10,bad
***-***-7577,N***,999.0,***-***-00.0,,95.15,,#na#
***-***-7578,M***,25.0,***-***-00.0,HY***,9.97,***-***-1-01,avg
***-***-7579,N***,35.0,***-***-00.0,CH***,54.91,***-***-1-01,avg
***-***-7580,R***,30.0,***-***-00.0,,17.42,***-***-1-01,avg
***-***-7581,T***,40.0,***-***-00.0,DE***,70.77,***-***-date,#na#
***-***-7582,S***,25.0,***-***-00.0,,79.2,***-***-1-01,excellent!!!
***-***-7583,H***,25.0,,MU***,,***-***-3-40,???
***-***-7584,J***,25.0,***-***-00.0,HY***,83.0,***-***-date,???
***-***-7585,A***,999.0,***-***-00.0,MU***,31.17,***-***-1-01,excellent!!!
***-***-7586,W***,999.0,***-***-00.0,LO***,63.59,,bad
***-***-7587,S***,999.0,,CH***,92.55,,#na#
***-***-7588,R***,20.0,,MU***,26.0,***-***-3-40,avg
***-***-7589,N***,40.0,***-***-00.0,PU***,72.6,***-***-date,???
***-***-7590,U***,,,MU***,16.54,***-***-date,???
***-***-7591,V***,25.0,***-***-00.0,,86.19,***-***-date,
***-***-7592,Z***,999.0,***-***-00.0,,3.55,***-***-date,bad
***-***-7593,C***,20.0,***-***-00.0,KO***,63.58,***-***-1-01,good
***-***-7594,H***,40.0,***-***-00.0,BA***,37.63,***-***-date,bad
***-***-7595,E***,20.0,***-***-00.0,,89.72,***-***-1-01,avg
***-***-7596,R***,,***-***-00.0,KO***,41.02,***-***-3-40,#na#
***-***-7597,J***,20.0,,MU***,89.87,***-***-3-40,avg
***-***-7598,I***,30.0,***-***-00.0,CH***,,,good
***-***-7599,M***,30.0,***-***-00.0,CH***,0.61,***-***-date,
***-***-7600,H***,-5.0,***-***-00.0,,67.86,***-***-3-40,???
***-***-7601,R***,-5.0,***-***-00.0,HY***,41.89,***-***-1-01,#na#
***-***-7602,N***,30.0,,LO***,66.44,***-***-5-10,#na#
***-***-7603,S***,999.0,***-***-00.0,HY***,6.23,***-***-5-10,
***-***-7604,W***,999.0,***-***-00.0,DE***,51.93,,???
***-***-7605,F***,35.0,***-***-00.0,HY***,90.93,***-***-3-40,good
***-***-7606,V***,40.0,***-***-00.0,KO***,2.54,***-***-date,good
***-***-7607,C***,,***-***-00.0,CH***,49.76,***-***-date,bad
***-***-7608,,35.0,***-***-00.0,PU***,52.5,***-***-5-10,avg
***-***-7609,J***,20.0,,MU***,17.84,***-***-5-10,good
***-***-7610,R***,20.0,***-***-00.0,MU***,76.29,***-***-1-01,excellent!!!
***-***-7611,L***,40.0,***-***-00.0,CH***,22.9,***-***-5-10,good
***-***-7612,I***,-5.0,***-***-00.0,MU***,34.35,***-***-3-40,???
***-***-7613,A***,20.0,***-***-00.0,LO***,35.66,***-***-1-01,excellent!!!
***-***-7614,A***,35.0,***-***-00.0,BA***,25.36,,bad
***-***-7615,E***,25.0,***-***-00.0,,58.58,***-***-3-40,
***-***-7616,I***,40.0,***-***-00.0,DE***,57.97,***-***-1-01,
***-***-7617,J***,25.0,***-***-00.0,KO***,,***-***-5-10,#na#
***-***-7618,C***,999.0,***-***-00.0,KO***,76.57,,#na#
***-***-7619,A***,40.0,***-***-00.0,BA***,,***-***-date,avg
***-***-7620,H***,40.0,***-***-00.0,KO***,53.36,***-***-3-40,
***-***-7621,U***,40.0,***-***-00.0,CH***,59.0,***-***-1-01,#na#
***-***-7622,L***,35.0,***-***-00.0,HY***,58.93,,avg
***-***-7623,B***,35.0,***-***-00.0,CH***,92.77,***-***-1-01,excellent!!!
***-***-7624,Z***,,***-***-00.0,NY***,76.28,***-***-date,???
***-***-7625,W***,40.0,***-***-00.0,MU***,48.97,***-***-3-40,???
***-***-7626,W***,30.0,,HY***,72.46,,
***-***-7627,S***,40.0,***-***-00.0,NY***,86.15,***-***-date,good
***-***-7628,T***,999.0,***-***-00.0,CH***,23.17,***-***-1-01,???
***-***-7629,C***,-5.0,***-***-00.0,HY***,0.33,,#na#
***-***-7630,A***,20.0,***-***-00.0,DE***,4.73,,???
***-***-7631,Z***,40.0,***-***-00.0,HY***,6.49,***-***-3-40,
***-***-7632,E***,,***-***-00.0,BA***,36.27,,good
***-***-7633,G***,20.0,,KO***,21.75,***-***-1-01,
***-***-7634,V***,40.0,***-***-00.0,KO***,49.58,***-***-3-40,bad
***-***-7635,R***,35.0,***-***-00.0,HY***,,***-***-3-40,bad
***-***-7636,K***,-5.0,***-***-00.0,DE***,,***-***-1-01,???
***-***-7637,R***,35.0,***-***-00.0,MU***,,***-***-1-01,#na#
***-***-7638,I***,-5.0,***-***-00.0,BA***,89.5,***-***-1-01,good
***-***-7639,Q***,25.0,***-***-00.0,MU***,,,excellent!!!
***-***-7640,M***,30.0,***-***-00.0,KO***,10.12,***-***-3-40,bad
***-***-7641,J***,,,LO***,33.77,***-***-5-10,excellent!!!
***-***-7642,A***,999.0,***-***-00.0,CH***,93.58,***-***-5-10,
***-***-7643,F***,25.0,***-***-00.0,NY***,,***-***-5-10,#na#
***-***-7644,I***,25.0,***-***-00.0,BA***,66.68,***-***-date,#na#
***-***-7645,W***,20.0,***-***-00.0,BA***,16.29,,???
***-***-7646,K***,40.0,***-***-00.0,NY***,69.06,***-***-5-10,excellent!!!
***-***-7647,U***,-5.0,***-***-00.0,LO***,62.15,***-***-1-01,excellent!!!
***-***-7648,H***,40.0,***-***-00.0,BA***,18.72,***-***-date,
***-***-7649,H***,,***-***-00.0,,66.25,***-***-5-10,#na#
***-***-7650,I***,35.0,***-***-00.0,,36.83,***-***-5-10,bad
***-***-7651,V***,25.0,***-***-00.0,BA***,23.76,,bad
***-***-7652,M***,30.0,***-***-00.0,,54.58,***-***-date,bad
***-***-7653,E***,40.0,,PU***,9.15,***-***-5-10,good
***-***-7654,F***,999.0,,HY***,20.68,***-***-1-01,
***-***-7655,B***,-5.0,***-***-00.0,BA***,38.03,,bad
***-***-7656,L***,20.0,,NY***,96.04,***-***-date,good
***-***-7657,T***,25.0,***-***-00.0,NY***,1.52,***-***-3-40,???
***-***-7658,F***,-5.0,***-***-00.0,KO***,22.92,***-***-1-01,good
***-***-7659,Y***,25.0,***-***-00.0,MU***,76.89,***-***-date,???
***-***-7660,A***,35.0,***-***-00.0,CH***,89.69,***-***-5-10,
***-***-7661,J***,,***-***-00.0,,78.33,***-***-5-10,avg
***-***-7662,B***,40.0,***-***-00.0,MU***,77.52,***-***-5-10,???
***-***-7663,,35.0,***-***-00.0,BA***,57.13,***-***-5-10,good
***-***-7664,F***,30.0,***-***-00.0,PU***,33.33,***-***-3-40,good
***-***-7665,S***,25.0,***-***-00.0,LO***,32.89,***-***-1-01,excellent!!!
***-***-7666,N***,25.0,***-***-00.0,BA***,51.84,***-***-date,#na#
***-***-7667,O***,30.0,***-***-00.0,DE***,51.22,***-***-5-10,good
***-***-7668,E***,999.0,***-***-00.0,NY***,7.07,***-***-5-10,
***-***-7669,G***,40.0,***-***-00.0,BA***,31.01,***-***-date,good
***-***-7670,Z***,25.0,***-***-00.0,DE***,54.98,***-***-date,#na#
***-***-7671,A***,,***-***-00.0,KO***,72.7,***-***-5-10,#na#
***-***-7672,M***,20.0,***-***-00.0,BA***,48.91,***-***-3-40,#na#
***-***-7673,X***,-5.0,***-***-00.0,MU***,97.55,***-***-3-40,bad
***-***-7674,J***,,,LO***,61.59,***-***-date,#na#
***-***-7675,T***,999.0,,PU***,,***-***-3-40,avg
***-***-7676,D***,-5.0,***-***-00.0,MU***,5.06,***-***-1-01,
***-***-7677,T***,,***-***-00.0,PU***,63.95,***-***-3-40,bad
***-***-7678,P***,-5.0,***-***-00.0,NY***,14.06,***-***-date,excellent!!!
***-***-7679,L***,999.0,***-***-00.0,LO***,58.7,***-***-date,good
***-***-7680,S***,25.0,,MU***,72.7,***-***-5-10,good
***-***-7681,Y***,30.0,***-***-00.0,LO***,85.82,***-***-3-40,#na#
***-***-7682,G***,20.0,***-***-00.0,KO***,78.27,***-***-5-10,excellent!!!
***-***-7683,R***,25.0,***-***-00.0,,30.18,***-***-5-10,avg
***-***-7684,O***,35.0,***-***-00.0,HY***,32.35,,
***-***-7685,I***,,***-***-00.0,LO***,19.9,***-***-1-01,bad
***-***-7686,J***,35.0,***-***-00.0,,86.44,***-***-date,good
